76,143,4
77,484,5
77,182,1
77,88,3
77,124,1
78,481,1
78,564,5
78,118,10
79,224,6
79,320,10
79,198,4
79,247,4
79,249,1
79,571,4
80,172,3
80,82,0
80,180,4
80,229,10
81,87,2
82,290,10
82,364,0
82,268,6
82,597,2
82,126,9
82,351,2
83,197,6
83,266,1
83,173,3
83,563,3
83,89,10
83,570,1
84,613,4
84,168,3
84,444,3
84,349,10
84,543,1
85,111,0
85,148,1
85,245,6
85,440,6
85,638,0
85,254,6
86,512,3
86,640,5
86,142,8
86,145,5
86,600,0
86,379,5
86,189,1
88,378,1
88,347,8
88,314,10
90,299,9
90,293,4
90,265,9
90,107,1
90,594,0
90,628,2
91,467,10
91,644,0
92,337,10
93,318,7
93,102,5
94,199,3
94,499,10
94,470,4
94,247,4
94,344,1
94,251,7
95,623,8
95,269,8
95,414,0
96,96,6
96,479,3
97,612,0
97,310,9
97,540,8
97,477,0
98,120,6
98,376,6
99,219,10
100,583,4
100,584,10
100,297,0
100,205,3
100,109,3
101,362,3
101,461,8
101,212,0
101,569,5
102,160,7
102,341,0
102,335,5
103,396,6
103,190,5
104,165,5
104,295,3
104,107,7
104,297,3
104,600,4
105,643,10
105,227,1
105,286,2
105,606,8
106,381,10
107,116,0
108,233,2
108,353,9
109,209,8
109,329,0
110,244,2
110,406,4
111,630,1
111,398,0
111,277,1
112,603,9
112,521,8
112,495,10
113,201,5
113,546,6
113,178,8
113,182,10
113,311,4
113,158,10
114,331,6
114,445,5
115,152,1
115,234,3
115,520,3
116,272,5
117,194,0
117,357,9
117,575,9
118,466,9
119,174,4
119,203,3
120,293,7
120,263,3
120,194,6
120,397,1
120,429,9
120,314,9
121,258,10
121,261,3
121,491,6
121,368,10
121,181,0
121,317,4
122,430,1
122,211,5
122,213,5
122,286,7
123,134,0
123,486,6
123,267,1
123,322,9
123,578,3
123,598,5
123,255,4
124,625,5
124,242,8
124,331,3
125,448,8
125,553,10
125,198,8
125,303,3
125,177,10
125,457,10
125,379,10
125,284,4
126,376,10
126,520,10
127,556,6
127,647,10
128,145,10
129,411,3
129,398,6
130,322,3
130,550,3
130,149,7
130,536,5
131,582,10
131,139,0
131,335,9
131,562,5
132,424,2
132,494,4
132,527,4
132,607,2
133,513,6
133,419,5
133,400,5
133,252,3
133,188,4
133,542,4
134,275,0
134,454,1
135,224,4
136,288,0
136,419,5
136,228,1
136,489,4
136,539,4
137,616,10
137,524,4
137,204,2
137,367,10
137,404,5
137,633,3
137,436,5
137,380,6
138,305,10
138,621,4
139,403,2
140,184,6
140,291,0
140,281,9
141,497,5
141,179,8
141,565,3
141,472,10
141,572,4
142,456,9
143,221,8
144,627,1
144,355,2
145,279,10
146,410,6
147,635,5
147,239,2
147,179,9
147,311,7
147,313,4
147,538,1
147,539,5
148,637,10
149,258,9
149,442,8
150,387,9
151,615,9
151,361,6
151,212,3
151,407,2
152,262,7
152,191,3
153,196,7
154,403,2
154,325,2
155,488,5
155,300,2
155,401,1
155,503,3
156,288,7
156,449,9
156,328,10
156,271,4
156,537,9
157,227,7
157,423,10
158,478,1
159,558,10
159,181,1
159,281,8
159,186,4
160,226,0
160,334,9
161,496,0
161,430,7
162,621,3
163,626,1
163,285,7
164,191,6
164,340,0
165,426,6
166,313,6
167,211,1
168,273,9
169,308,9
169,533,9
170,266,10
170,366,6
170,372,3
170,213,3
171,210,5
172,225,4
172,613,2
172,363,7
172,387,5
172,245,10
172,568,3
173,282,7
173,469,10
173,373,5
174,353,8
175,323,10
175,625,3
175,628,8
175,632,10
175,604,0
175,479,1
176,395,10
176,557,2
177,254,3
177,509,3
178,547,2
178,586,1
179,264,1
179,524,10
180,333,1
181,526,3
181,294,2
182,251,3
183,218,2
183,238,5
184,307,3
185,617,5
185,294,4
186,345,7
186,370,9
187,240,2
188,282,10
189,338,10
189,298,2
190,236,4
190,220,8
190,253,3
191,646,9
192,465,6
193,296,10
193,599,4
193,326,5
194,566,5
195,630,3
196,301,1
197,369,0
197,359,3
198,582,6
198,246,5
198,238,7
199,567,9
200,416,4
200,371,6
200,536,4
201,338,3
202,528,4
202,580,7
202,423,3
203,308,7
204,492,7
204,597,0
205,416,10
205,259,7
205,358,6
205,487,1
205,415,6
206,619,10
206,374,7
207,525,5
207,433,9
208,418,0
209,272,7
210,507,2
211,610,2
211,360,7
211,495,8
211,533,1
212,372,3
213,644,1
214,280,1
214,361,8
214,422,1
215,256,1
215,454,6
215,424,2
215,626,0
215,378,1
216,292,9
217,428,6
217,412,5
217,643,4
218,615,3
219,312,2
219,445,0
219,489,8
220,585,5
220,534,5
220,380,10
220,350,10
220,287,9
221,508,5
222,453,5
223,578,2
223,634,7
224,540,0
225,587,6
226,554,2
226,363,10
226,429,10
226,593,5
227,348,4
228,291,3
228,602,2
229,511,10
229,350,7
229,327,2
230,434,8
230,369,7
231,460,8
231,522,6
232,590,9
233,465,9
233,573,0
234,427,1
234,470,8
235,475,10
236,503,10
236,399,2
237,356,4
238,425,0
239,532,4
240,375,7
241,440,4
241,448,9
241,559,8
242,537,9
243,563,3
243,411,0
244,352,10
244,324,8
245,332,8
246,356,10
246,390,7
246,516,4
246,405,3
246,315,5
247,462,8
248,471,7
249,393,8
250,425,2
251,642,3
251,463,9
251,327,10
252,480,5
252,581,0
252,399,10
252,373,8
253,627,10
254,346,4
254,482,3
255,334,4
256,336,4
256,432,2
256,608,3
257,443,0
258,346,8
259,433,7
259,554,0
259,529,7
260,456,7
261,481,1
261,589,4
262,431,3
263,494,2
264,504,10
265,432,4
266,450,4
266,519,2
266,461,4
267,636,4
268,588,0
268,371,0
268,620,6
269,402,1
270,572,4
270,602,10
271,435,0
272,534,7
273,447,6
273,451,4
274,558,4
275,422,8
276,415,0
277,382,2
278,550,3
278,505,9
278,507,8
278,639,7
279,505,1
280,420,8
281,467,10
282,401,10
283,400,3
283,436,10
284,396,8
285,608,7
285,452,8
286,636,6
287,603,4
288,577,10
288,490,0
289,542,6
289,592,4
290,553,9
291,428,0
292,562,4
293,531,5
294,585,8
295,598,6
296,620,3
297,447,3
298,645,1
299,641,3
299,486,8
300,599,7
300,509,5
301,623,1
302,532,0
303,510,1
304,530,2
304,485,0
304,502,4
305,591,8
305,530,4
305,557,9
306,515,6
307,638,3
308,648,9
308,649,6
309,491,4
310,492,6
310,614,2
311,483,5
311,622,10
312,501,3
313,480,8
314,552,10
314,485,9
315,487,6
316,527,5
316,525,6
317,531,4
318,521,0
318,635,1
319,517,1
320,622,4
320,631,4
321,577,2
321,581,4
321,632,5
321,549,3
322,548,7
323,596,5
324,518,3
325,648,6
326,584,1
326,526,2
327,591,5
327,573,6
328,535,2
329,618,7
330,580,5
331,535,7
332,544,10
333,555,3
333,601,4
334,570,4
335,564,2
336,596,3
337,604,2
338,611,4
339,645,8
